method,topology,candidate_id,threshold,counterfactual_type,event_indices,event_specification,crossing,hcd_removal_elements,direct_impact_crossing,rlto_support_pairs
MI-MD,B,FST-MI-29,severe,constituent_single_event,1,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-29,severe,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,T2P-A,False,
MI-MD,B,FST-MI-30,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-30,moderate,constituent_single_event,1,"[{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-30,moderate,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,False,
MI-MD,B,FST-MI-30,severe,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-30,severe,constituent_single_event,1,"[{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-30,severe,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,False,
MI-MD,B,FST-MI-36,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-36,moderate,constituent_single_event,1,"[{""target"":""S1C"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-36,moderate,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1C"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,T2P-A,False,
MI-MD,B,FST-MI-38,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-38,moderate,constituent_single_event,1,"[{""target"":""demand"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",False,,,
MI-MD,B,FST-MI-38,moderate,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",True,T2P-A,True,
MI-MD,B,FST-MI-39,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-39,moderate,constituent_single_event,1,"[{""target"":""demand"",""magnitude"":0.15,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",False,,,
MI-MD,B,FST-MI-39,moderate,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.15,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",True,T2P-A,True,
MI-MD,B,FST-MI-40,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-40,moderate,constituent_single_event,1,"[{""target"":""demand"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",False,,,
MI-MD,B,FST-MI-40,moderate,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",True,T2P-A,True,
MI-MD,B,FST-MI-41,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-41,moderate,constituent_single_event,1,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-41,moderate,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,0:1
MI-MD,B,FST-MI-41,severe,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-41,severe,constituent_single_event,1,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-41,severe,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,0:1
MI-MD,B,FST-MI-42,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-42,moderate,constituent_single_event,1,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-42,moderate,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,
MI-MD,B,FST-MI-42,severe,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-42,severe,constituent_single_event,1,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-42,severe,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,0:1
MI-MD,B,FST-MI-43,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-43,moderate,constituent_single_event,1,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-43,moderate,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,
MI-MD,B,FST-MI-43,severe,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-43,severe,constituent_single_event,1,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-43,severe,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,0:1
MI-MD,B,FST-MI-44,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-44,moderate,constituent_single_event,1,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-44,moderate,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,
MI-MD,B,FST-MI-44,severe,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-44,severe,constituent_single_event,1,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-44,severe,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,
MI-MD,B,FST-MI-45,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-45,moderate,constituent_single_event,1,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-45,moderate,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,
MI-MD,B,FST-MI-45,severe,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-45,severe,constituent_single_event,1,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-45,severe,support_evidence,0;1,"[{""target"":""T2P"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,
MI-MD,B,FST-MI-46,moderate,constituent_single_event,0,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-46,moderate,constituent_single_event,1,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-46,moderate,support_evidence,0;1,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,T2P-A,False,0:1
MI-MD,B,FST-MI-47,moderate,constituent_single_event,0,"[{""target"":""corridor"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-47,moderate,constituent_single_event,1,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-47,moderate,support_evidence,0,"[{""target"":""corridor"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-47,severe,constituent_single_event,0,"[{""target"":""corridor"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-47,severe,constituent_single_event,1,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-47,severe,support_evidence,0;1,"[{""target"":""corridor"",""magnitude"":0.4,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,
MI-MD,B,FST-MI-48,moderate,constituent_single_event,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-48,moderate,constituent_single_event,1,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-48,moderate,support_evidence,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-48,severe,constituent_single_event,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-48,severe,constituent_single_event,1,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-48,severe,support_evidence,0;1,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,
MI-MD,B,FST-MI-49,moderate,constituent_single_event,0,"[{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-49,moderate,constituent_single_event,1,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-49,moderate,support_evidence,0,"[{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-49,severe,constituent_single_event,0,"[{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-49,severe,constituent_single_event,1,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-49,severe,support_evidence,0;1,"[{""target"":""corridor"",""magnitude"":0.6,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,
MI-MD,B,FST-MI-50,moderate,constituent_single_event,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-50,moderate,constituent_single_event,1,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-50,moderate,support_evidence,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-50,severe,constituent_single_event,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MD,B,FST-MI-50,severe,constituent_single_event,1,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",False,,,
MI-MD,B,FST-MI-50,severe,support_evidence,0;1,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.5,""start_week"":15,""duration_weeks"":2,""recovery_weeks"":3}]",True,,False,
MI-MDA,B,FST-MI-01,moderate,constituent_single_event,0,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-01,moderate,support_evidence,0,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-02,moderate,constituent_single_event,0,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-02,moderate,support_evidence,0,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-03,moderate,constituent_single_event,0,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-03,moderate,support_evidence,0,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-04,moderate,constituent_single_event,0,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-04,moderate,support_evidence,0,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-05,moderate,constituent_single_event,0,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-05,moderate,support_evidence,0,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-06,moderate,constituent_single_event,0,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-06,moderate,support_evidence,0,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-09,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-09,moderate,support_evidence,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,T2P-A,False,
MI-MDA,B,FST-MI-10,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-10,moderate,support_evidence,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",True,T2P-A,False,
MI-MDA,B,FST-MI-11,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-11,moderate,support_evidence,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]",True,T2P-A,False,
MI-MDA,B,FST-MI-12,moderate,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-12,moderate,support_evidence,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",True,T2P-A,False,
MI-MDA,B,FST-MI-12,severe,constituent_single_event,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",True,,,
MI-MDA,B,FST-MI-12,severe,support_evidence,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]",True,T2P-A,False,
MI-MDA,B,FST-MI-13,moderate,constituent_single_event,0,"[{""target"":""corridor"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",False,,,
MI-MDA,B,FST-MI-13,moderate,constituent_single_event,1,"[{""target"":""demand"",""magnitude"":0.15,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",False,,,
MI-MDA,B,FST-MI-13,moderate,support_evidence,0;1,"[{""target"":""corridor"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.15,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]",True,,,
MI-MDA,B,FST-MI-14,moderate,constituent_single_event,0,"[{""target"":""corridor"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]",False,,,
